,title,total_weekly_gross,total_potential_gross,total_performances,total_previews,last_performance,avg_ticket_price,avg_capacity,avg_top_ticket_price,avg_seats_in_theatre
214,Rocky,19222100.0,34363102.0,180,28,2014-02-16,82.08111111111113,0.7485222222222222,248.0,1519.5555555555557
215,The Sisters Rosensweig,19086077.0,27907733.0,556,18,1993-03-07,36.732777777777784,0.8122194444444446,,1096.0
216,Six Degrees of Separation,18983263.500000004,10606056.0,548,32,1990-11-04,39.20424657534247,0.8247178082191782,197.0,1052.849315068493
217,The Life,18961995.0,31387872.0,466,21,1997-04-13,48.81950819672131,0.7325163934426229,75.0,1076.0
218,Angels in America: A Gay Fantasia on National Themes,18692971.0,27291973.0,113,26,2018-02-25,102.52714285714286,0.9175857142857142,247.0,1423.047619047619
219,Elf,18492763.0,26630370.0,131,15,2010-11-07,102.2238888888889,0.8560166666666666,312.70588235294116,1424.0
220,Long Day's Journey Into Night,18430085.5,18793372.0,272,47,1986-04-27,65.34489795918367,0.8176897959183672,174.1209677419355,1051.3877551020407
221,A Delicate Balance,18418588.0,19203192.0,293,63,1996-03-31,68.69288888888886,0.8409111111111109,160.42222222222222,968.2
222,Come Fly Away,18368158.0,40324905.0,188,26,2010-03-07,85.36925925925924,0.6366000000000002,250.0,1607.4444444444443
223,Master Class,18326806.0,7494895.0,666,38,1995-10-29,37.96353535353535,0.8769393939393944,45.97701149425287,774.8484848484849
224,Bullets Over Broadway,18176367.0,35585580.0,156,33,2014-03-16,80.34291666666667,0.7381624999999999,252.0,1630.0
225,Peter Pan,18120049.0,23533338.0,307,8,1990-12-16,42.75125,0.7564525000000001,75.0,1761.95
226,Rain: A Tribute to the Beatles,18014434.0,38870560.0,300,8,2010-10-24,66.4865789473684,0.7056710526315789,213.02631578947367,1191.421052631579
227,The Graduate,17834908.0,28100157.0,380,24,2002-03-17,54.495490196078414,0.7424843137254905,268.6078431372549,1075.078431372549
228,Peter and the Starcatcher,17698854.0,37724399.0,319,18,2012-04-01,68.30279069767442,0.7247348837209304,194.51162790697674,1046.2790697674418
229,Grey Gardens,17542980.0,29138274.0,307,33,2006-10-08,74.55069767441859,0.747560465116279,251.37790697674419,920.1860465116279
230,Jagged Little Pill,17529820.35,21321202.0,101,36,2019-11-03,119.42777777777779,0.9742333333333334,330.3333333333333,1125.611111111111
231,All My Sons,17458224.35,23990575.0,212,56,1987-04-19,78.4322857142857,0.8488914285714284,318.3333333333333,899.1142857142858
232,Xanadu,17126310.0,35130630.0,512,49,2007-05-27,70.22971830985915,0.7217295774647886,226.25,595.943661971831
233,The Search for Signs of Intelligent Life in the Universe,16967357.0,8490351.0,575,20,1985-09-15,34.07951807228917,0.8996156626506022,65.0,975.722891566265
234,Catch Me If You Can,16863570.0,32615900.0,166,32,2011-03-13,69.52000000000001,0.8614384615384615,200.0,1422.0
235,A Streetcar Named Desire,16848444.0,31144189.0,399,108,1988-02-21,43.266212121212135,0.7408621212121214,107.28365384615384,988.1818181818181
236,Macbeth,16848233.0,27860636.0,275,69,1988-04-17,64.078,0.7261559999999997,201.05555555555554,1147.36
237,The History Boys,16775002.0,18316947.0,185,10,2006-04-16,77.02119999999996,0.964512,176.25,1150.4
238,Lend Me a Tenor,16659783.0,20953675.0,629,41,1989-02-19,35.613529411764695,0.6770482352941174,250.0,1056.6235294117646
239,The Elephant Man,16291917.0,19110954.0,140,58,2002-03-31,112.2053846153846,0.820123076923077,212.71153846153845,890.9230769230769
240,Irving Berlin's White Christmas,16226929.0,22623095.0,104,25,2008-11-16,96.74562499999999,0.7812374999999999,275.0,1612.6875
241,Aspects of Love,16026804.0,0.0,377,22,1990-03-25,43.13320000000001,0.7898140000000002,,1172.0
242,Broadway Bound,15991551.0,0.0,756,12,1986-11-30,25.454895833333328,0.6721739583333332,,1186.0
243,Of Mice and Men,15938704.0,17558796.0,118,31,2014-03-23,102.62526315789474,0.971821052631579,223.0,1073.0
244,Hamlet,15770566.0,17455779.0,208,70,1992-03-15,60.62783783783784,0.896708108108108,150.89285714285714,930.7567567567568
245,I'm Not Rappaport,15744363.0,3542723.0,944,15,1985-11-24,26.88098360655739,0.7870909836065577,76.25,784.0655737704918
246,An Act of God,15649523.099999998,23608508.0,174,34,2015-05-10,99.76392857142855,0.8007321428571429,294.35714285714283,870.4642857142857
247,9 to 5,15231411.0,30597053.0,148,24,2009-04-12,69.74318181818181,0.7998727272727273,300.0,1611.0
248,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",15174445.579999996,18967588.0,100,38,2016-03-20,115.73368421052632,0.991,373.0,963.0
249,A Steady Rain,15168742.0,12877567.0,80,21,2009-09-13,139.0592307692308,1.0090076923076925,375.0,1071.0
250,Frankie and Johnny in the Clair de Lune,15006757.0,30095040.0,312,41,2002-07-28,58.395,0.6785065217391304,125.91847826086956,1068.7826086956522
251,The Illusionists - Magic Of The Holidays,14973668.8,23400716.0,116,0,2018-11-25,106.06083333333333,0.7844333333333333,232.16666666666666,1507.0
252,The Boys in the Band,14943569.64,14233662.0,84,35,2018-05-06,160.284,1.01202,390.6,774.0
253,Race,14939910.0,36862720.0,297,23,2009-11-22,74.47124999999997,0.58364,250.0,1058.0
254,Blithe Spirit,14852123.0,22978300.0,249,44,1987-03-15,52.65918918918919,0.6619243243243244,300.0,1430.1351351351352
255,Company,14844939.0,26320985.0,314,77,1995-09-03,61.529387755102036,0.7226122448979592,198.75,891.5102040816327
256,Other Desert Cities,14799861.0,24031695.0,261,25,2011-10-16,85.42833333333331,0.7883999999999998,,761.0
257,Skylight,14640395.0,11249762.0,201,33,1996-09-15,78.22033333333334,0.8858600000000002,161.5,938.5333333333333
258,"Hugh Jackman, Back on Broadway",14634985.0,12343143.0,61,18,2011-10-30,156.065,1.0048100000000002,350.0,1176.0
259,An Inspector Calls,14597764.0,0.0,454,13,1994-04-17,41.868305084745764,0.718677966101695,,1035.0
260,All Shook Up,14447491.0,31168271.0,213,33,2005-02-20,48.85031250000001,0.7220031249999997,100.0,1703.125
261,The Lifespan of a Fact,14409285.9,18112564.0,101,32,2018-09-23,124.97764705882355,0.8660823529411764,247.0,1004.0
262,No Man's Land / Waiting for Godot,14346510.0,19643010.0,145,31,2013-10-27,89.42304347826087,0.8547086956521738,236.65217391304347,1073.0
263,Joseph and the Amazing Technicolor Dreamcoat,14280712.0,0.0,231,17,1993-10-31,47.848387096774196,0.7444709677419356,,1603.0
264,Be More Chill,14217792.490000004,22790881.0,177,30,2019-02-17,92.80807692307692,0.8248846153846153,253.73076923076923,890.6923076923077
265,Lady Day at Emerson's Bar and Grill,14085440.0,17338480.0,173,20,2014-03-30,112.55407407407405,0.9441888888888889,293.38461538461536,682.0
266,Speed-the-Plow,14020222.0,15924336.0,419,47,1988-04-10,40.084833333333336,0.7207750000000002,250.0,1051.5
267,The Dinner Party,13974313.0,20697486.0,364,20,2000-10-08,47.80562499999999,0.7412479166666667,67.91666666666667,1025.0
268,Boeing-Boeing,13951563.0,25021640.0,279,17,2008-04-20,61.01526315789472,0.7118447368421055,250.35526315789474,1079.3157894736842
269,Twelfth Night / Richard III,13930965.0,15595947.0,113,28,2013-10-20,93.9161111111111,0.9967777777777778,235.88888888888889,1051.0
270,Three Tall Women,13906152.12,14867016.0,102,30,2018-03-04,133.01294117647058,0.9887058823529412,350.7647058823529,787.0
271,Les Liaisons Dangereuses,13850434.26,17596539.0,307,54,1987-04-26,57.363617021276596,0.8626829787234038,184.1153846153846,846.531914893617
272,1776,13667789.0,29237441.0,333,34,1997-07-20,40.4645652173913,0.7918021739130439,72.06521739130434,1351.1739130434783
273,Driving Miss Daisy,13586627.0,18909125.0,180,20,2010-10-10,101.73740740740739,0.8188185185185188,300.0,804.0
274,Sarafina!,13504133.0,0.0,597,11,1988-01-24,24.612368421052633,0.8780736842105262,,1028.8947368421052
275,The Trip to Bountiful,13498945.0,26500305.0,187,27,2013-03-31,85.86206896551721,0.7093655172413793,250.0,1063.0
276,Bandstand,13487288.490000004,24229230.0,166,24,2017-04-02,83.11720000000001,0.831776,211.88,1033.0
277,The Rocky Horror Show,13431400.0,24870265.0,437,30,2000-10-22,49.886949152542385,0.8324627118644071,82.85593220338983,688.0
278,Ghost The Musical,13339472.0,29053703.0,136,39,2012-03-18,71.93086956521738,0.7243434782608698,200.0,1490.1739130434783
279,Freestyle Love Supreme,13324022.81,16132960.0,117,23,2019-09-15,136.99777777777774,0.9065888888888889,302.55555555555554,765.0
280,You Can't Take It With You,13227324.0,25498164.0,169,39,2014-08-31,82.86884615384614,0.7185346153846154,250.0,1073.0
281,Vanya and Sonia and Masha and Spike,13130430.0,18674308.0,189,11,2013-03-10,94.48960000000002,0.877684,212.6,787.0
282,Singin' in the Rain,13123571.0,0.0,367,31,1985-06-09,30.186000000000007,0.562416,,1933.0
283,"One Man, Two Guvnors",13071416.0,19874710.0,159,13,2012-04-08,92.83136363636366,0.8393772727272729,235.0,975.0
284,Who's Afraid of Virginia Woolf?,13019282.0,29450780.0,319,25,2005-03-13,66.28734693877551,0.6281897959183674,154.03061224489795,947.6734693877551
285,Song and Dance,13004714.0,0.0,474,17,1985-09-08,32.84193548387098,0.7705774193548386,,1043.8387096774193
286,Jackie Mason's The World According to Me!,12989003.0,0.0,576,7,1986-12-21,23.85455555555554,0.8718188888888885,,1072.0
287,Seussical,12927734.0,21964684.0,198,34,2000-11-05,56.02241379310344,0.7251379310344828,85.17241379310344,1359.2758620689656
288,Rumors,12880034.0,0.0,535,8,1988-11-13,28.530735294117644,0.684830882352941,,1200.0588235294117
289,The Beauty Queen of Leenane,12496388.0,18336912.0,365,19,1998-04-19,44.143333333333324,0.7737604166666668,60.3125,947.0
290,Escape to Margaritaville,12444600.4,33528688.0,124,29,2018-02-18,83.1365,0.630505,247.0,1626.0
291,Farinelli and the King,12193852.000000002,14493165.0,111,14,2017-12-10,102.54812500000003,0.9068187499999999,270.625,1051.0
292,China Doll,12019886.739999998,13300306.0,48,40,2015-10-25,143.63571428571427,0.8751642857142857,328.57142857142856,1069.0
293,Equus,11962267.0,20985829.0,156,21,2008-09-07,85.92652173913041,0.6677956521739131,300.0,1206.695652173913
294,Misery,11945565.280000001,18870178.0,95,27,2015-10-25,111.2325,0.75609375,297.0,1177.5
295,The Real Thing,11860174.0,18351106.0,212,56,2000-04-02,62.8014705882353,0.7874117647058823,70.0,930.5882352941177
296,Hand to God,11846321.0,26308152.0,303,26,2015-03-15,69.50166666666668,0.6705904761904763,223.0,774.3809523809524
297,The Coast of Utopia,11762335.0,17699170.0,121,56,2006-10-22,68.48448275862069,0.9094551724137931,100.0,1046.8620689655172
298,Rob Becker's Defending the Caveman,11720395.0,629001.0,674,25,1995-03-05,36.26775862068966,0.737562931034483,46.713592233009706,629.3793103448276
299,Copenhagen,11570839.0,20117568.0,326,21,2000-03-26,44.11045454545455,0.7056340909090908,65.11363636363636,1076.0
300,The Last Night of Ballyhoo,11548547.0,14542920.0,556,24,1997-02-09,47.12876712328765,0.7017575342465754,53.76712328767123,597.0
301,Bye Bye Birdie,11485459.0,19452830.0,117,40,2009-09-13,75.14500000000001,0.948385,,1025.85
302,The Goodbye Girl,11456076.0,0.0,188,23,1993-02-14,43.60185185185186,0.7927407407407406,,1592.0
303,Three Days of Rain,11427896.0,9100813.0,70,26,2006-04-02,111.32416666666666,0.9958666666666667,251.25,1074.0
304,Bring It On: The Musical,11410177.0,27561576.0,171,21,2012-07-15,62.5004,0.7112959999999999,207.6,1330.96
305,The House of Blue Leaves,11408282.0,9569985.0,424,21,1986-05-04,32.91339285714286,0.756755357142857,275.0,1031.75
306,Moon Over Buffalo,11370536.0,5847541.0,309,22,1995-09-17,35.03142857142857,0.7410595238095239,60.0,1294.0
307,What the Constitution Means to Me,11325731.72,13646360.0,164,19,2019-03-17,106.82375,0.9829874999999998,197.0,583.0
308,On the Twentieth Century,11298280.0,18016451.0,144,33,2015-02-15,90.91521739130438,0.9658999999999999,229.0,722.7826086956521
309,The Price,11275676.3,15790573.0,243,76,1992-05-24,53.17121951219512,0.7599195121951217,135.15625,843.7317073170732
310,A Moon for the Misbegotten,11266767.0,14967823.0,191,28,2000-03-12,61.37571428571429,0.8492392857142856,141.30357142857142,974.4642857142857
311,Flower Drum Song,11264444.0,19861826.0,169,25,2002-09-29,63.8032,0.73398,165.12,1214.0
312,November,11194646.0,20825981.0,205,33,2007-12-23,69.73299999999999,0.6357733333333332,244.63333333333333,1058.0
313,Lettice and Lovage,11193450.0,0.0,287,15,1990-03-18,35.62756097560975,0.9501975609756098,,1096.0
314,The Last Ship,11156287.0,20575885.0,105,29,2014-10-05,84.21411764705883,0.7303,225.0,1343.9411764705883
315,Godspell,11106035.0,27851288.0,264,30,2011-10-16,68.64621621621623,0.7435405405405405,199.0,736.5135135135135
316,Take Me Out,10975816.0,23208445.0,355,28,2003-02-09,51.051666666666655,0.6080479166666666,80.0,920.0
317,True West,10922724.899999999,15330512.0,215,51,2000-02-20,64.39472222222221,0.8840777777777773,160.68055555555554,666.0555555555555
318,Meteor Shower,10904520.780000001,11062632.0,61,31,2017-11-05,153.7475,0.9955416666666667,341.75,774.0
319,The Present,10880986.770000001,13998143.0,81,22,2016-12-18,124.48285714285716,0.8262142857142856,293.85714285714283,1053.0
320,Oslo,10875253.5,17838570.0,109,23,2017-03-26,87.6664705882353,0.8921764705882351,218.41176470588235,1047.0
321,The Mountaintop,10864181.0,17559267.0,117,24,2011-09-25,87.87722222222222,0.8214055555555555,245.83333333333334,1065.0
322,Big Fish,10858194.0,22314446.0,98,34,2013-09-08,73.51529411764707,0.8021176470588235,200.0,1398.0588235294117
323,Martin Short: Fame Becomes Me,10842526.0,17701431.0,165,22,2006-07-30,75.46749999999999,0.7479541666666667,201.25,1025.0
324,The River,10827016.0,11579130.0,97,18,2014-11-02,135.19400000000002,1.00966,275.0,696.0
325,Private Lives,10792375.0,18080369.0,217,32,1992-02-16,52.81514285714286,0.6854628571428573,106.03448275862068,1216.142857142857
326,Biloxi Blues,10760653.0,0.0,448,0,1985-06-09,25.66660714285714,0.6859714285714282,,1336.0
327,Arcadia,10700387.0,18209620.0,281,51,1995-03-05,45.45790697674419,0.7236906976744185,156.75,1057.3720930232557
328,Passion,10680035.0,0.0,280,52,1994-03-27,44.693095238095246,0.691352380952381,,1043.0
329,Threepenny Opera,10527855.0,8005505.0,142,52,1989-10-22,53.3332,0.8737240000000002,111.25,1202.24
330,The Inheritance,10473969.54,23709592.0,122,45,2019-09-29,93.10695652173914,0.6457478260869566,340.4782608695652,1049.304347826087
331,Cyrano de Bergerac,10467439.0,15657486.0,108,53,2007-10-14,63.52124999999999,0.7552583333333333,250.0,950.9583333333334
332,Metamorphoses,10455094.0,17678011.0,400,13,2002-02-24,52.31019230769232,0.7423249999999999,75.57692307692308,650.0
333,The Motherf**ker With the Hat,10451323.0,17319960.0,112,28,2011-03-20,78.22999999999999,0.8639833333333332,258.3333333333333,1071.0
334,The Woman in White,10445368.0,17219462.0,109,20,2005-10-30,68.36823529411765,0.7482411764705882,214.7058823529412,1601.3529411764705
335,Time Stands Still,10428041.0,21519492.0,193,44,2010-01-10,67.98096774193549,0.7514741935483873,250.0,912.9354838709677
336,Catskills on Broadway,10354113.0,0.0,453,19,1991-11-24,30.400847457627112,0.495884745762712,,1492.0
337,Conversations with My Father,10168415.0,0.0,402,30,1992-03-08,30.185370370370364,0.7192462962962961,,1078.0
338,"Oh, Hello on Broadway",10160117.7,12957722.0,120,18,2016-09-25,90.02222222222223,0.8913222222222222,248.0,911.0
339,"Holiday Inn, The New Irving Berlin Musical",10143047.350000001,18919390.0,117,38,2016-09-04,80.0415,0.799165,,998.3
340,Brooklyn,10108600.0,27950693.0,284,27,2004-09-26,51.08874999999999,0.6068325000000001,96.0,1044.0
341,Relatively Speaking,10077527.0,17887750.0,117,35,2011-09-25,79.16842105263159,0.7771684210526316,225.0,1072.2105263157894
342,First Date,10018641.0,22437107.0,174,34,2013-07-14,63.35653846153846,0.7153576923076923,217.0,1069.0
343,Dancing at Lughnasa,10017136.0,0.0,421,15,1991-10-13,31.31945454545456,0.6960545454545456,,1037.0
344,King Lear,9978653.030000001,16867920.0,109,50,2004-02-15,72.122,0.8430239999999999,199.8,1048.44
345,Wolf Hall: Parts 1 & 2,9970896.0,19335708.0,103,21,2015-03-22,96.04124999999998,0.6136187500000001,293.5,1383.0
346,Fool Moon,9836564.0,2711016.0,345,30,1993-02-14,31.023469387755103,0.6805795918367346,62.10526315789474,1236.0408163265306
347,Seminar,9819692.0,18652695.0,191,25,2011-10-30,72.38214285714285,0.7662321428571427,198.0,804.0
348,Dame Edna: The Royal Tour,9815693.0,11902343.0,297,39,1999-09-19,48.16809523809524,0.7920238095238096,63.214285714285715,765.0
349,American Son,9811233.27,14445960.0,97,33,2018-10-07,117.10764705882353,0.8434588235294119,253.76470588235293,774.0
350,Oh! Calcutta!,9808991.0,0.0,2124,8,1985-06-09,14.767981651376147,0.6241532110091745,,499.0
351,Side Man,9808327.0,19742884.0,517,27,1998-06-07,35.34029411764707,0.7039220588235292,57.94117647058823,742.0
352,Little Women,9793281.0,20254847.0,137,55,2004-12-12,63.60125,0.6535916666666666,99.0,1222.0
353,The Parisian Woman,9771830.51,18289333.0,116,25,2017-11-12,87.79333333333335,0.8069222222222222,260.0,977.0
354,Meet Me in St. Louis,9737393.0,0.0,252,17,1989-10-22,33.668529411764716,0.5670647058823528,,1909.0
355,Big,9736877.0,0.0,193,22,1996-04-14,42.200740740740734,0.7384407407407407,70.0,1449.0
356,Inherit the Wind,9688707.0,8326899.0,145,69,1996-03-03,58.37592592592592,0.7897481481481484,173.33333333333334,981.6666666666666
357,I'll Eat You Last: A Chat With Sue Mengers,9561477.0,8734580.0,71,18,2013-04-07,137.49769230769232,1.0023923076923078,298.0,777.3846153846154
358,Venus in Fur,9550145.0,19419645.0,191,37,2011-10-16,76.07862068965518,0.7417896551724139,200.0,756.551724137931
359,Latin History for Morons,9504509.700000001,14947130.0,104,20,2017-10-22,94.45,0.8131736842105263,248.57894736842104,1004.0
360,Dance of the Vampires,9431254.0,12827496.0,56,61,2002-10-20,60.762000000000015,0.7992866666666666,143.33333333333334,1677.0
361,Frost/Nixon,9395227.0,13928487.0,137,23,2007-04-01,65.40095238095238,0.8269857142857142,201.25,1072.3809523809523
362,Twelve Angry Men,9325569.0,14035807.0,228,32,2004-10-03,56.19484848484849,0.8562090909090909,86.25,740.0
363,Lombardi,9313391.0,24983750.0,244,31,2010-09-26,62.84028571428572,0.6794399999999999,200.0,790.0
364,Golda's Balcony,9309657.0,28269162.0,493,14,2003-10-05,50.47907692307692,0.6037800000000001,81.01923076923077,589.0
365,Burn the Floor,9285678.0,18712192.0,185,8,2009-07-26,62.744400000000006,0.7290400000000001,173.5,1046.16
366,Side Show,9278312.0,20108724.0,147,52,1997-09-21,49.526538461538465,0.7182846153846154,115.76923076923077,1328.2307692307693
367,A Christmas Carol,9227943.83,8228171.0,119,19,1991-12-22,73.53444444444445,0.8741722222222221,286.9,1102.111111111111
368,Baby It's You!,9111694.0,22722611.0,148,33,2011-03-27,57.29833333333334,0.7758124999999999,175.0,1145.125
369,The Pirate Queen,9054539.0,19443804.0,85,32,2007-03-11,60.502,0.7130533333333332,111.25,1799.0
370,The Pillowman,8946186.0,11605322.0,185,23,2005-03-27,64.76346153846154,0.8407884615384614,96.25,786.0
371,The Pajama Game,8885204.0,10029254.0,129,41,2006-01-22,74.54409090909088,0.9794545454545452,101.25,723.9090909090909
372,King Charles III,8837623.17,14547811.0,95,22,2015-10-11,96.364375,0.8146499999999999,225.0,977.0
373,Clybourne Park,8767402.0,19642736.0,157,27,2012-04-01,66.07652173913043,0.7612,199.0,951.0
374,Slave Play,8728111.969999999,15606150.0,121,29,2019-09-15,81.49526315789473,0.8980210526315789,241.52631578947367,793.0
375,I Am My Own Wife,8648562.0,19189954.0,360,26,2003-11-16,48.8,0.6498399999999998,102.725,704.0
376,"A Christmas Story, The Musical",8633547.0,11751311.0,51,15,2012-11-11,94.0925,0.8903125,229.25,1509.5
377,The Nance,8563126.0,15787340.0,136,28,2013-03-24,76.50380952380951,0.7481619047619047,,916.0
378,Tango Argentino,8561544.0,8355086.0,262,8,1985-10-13,37.05470588235295,0.5523117647058825,75.0,1690.3529411764705
379,Julius Caesar,8543103.0,8956122.0,81,31,2005-03-13,82.97642857142857,0.9211071428571428,101.25,997.0
380,Disgraced,8534968.0,17143825.0,149,27,2014-09-28,74.33260869565217,0.7158434782608695,198.0,918.0
381,Chaplin,8518390.0,19379504.0,135,24,2012-08-26,72.1605,0.70998,193.5,1045.0
382,That Championship Season,8443019.0,17148465.0,97,28,2011-02-13,84.8475,0.7461,225.0,1071.0
383,The Sound Inside,8329312.1,17243316.0,100,37,2019-09-15,86.49888888888887,0.7115777777777779,275.0,998.0
384,Laughter on the 23rd Floor,8326356.0,0.0,320,24,1993-11-07,30.35395348837209,0.5776372093023258,,1382.0
385,"A Doll's House, Part 2",8304635.51,18209182.0,172,30,2017-04-02,62.37769230769232,0.8164730769230769,282.2307692307692,775.0
386,Five Guys Named Moe,8274399.0,0.0,445,19,1992-03-22,23.25389830508474,0.7221762711864409,,1065.0
387,The Realistic Joneses,8209761.0,11865072.0,105,27,2014-03-16,85.83117647058825,0.8286352941176469,223.0,872.0
388,Blast!,8169127.0,21588821.0,180,13,2001-04-08,39.84,0.6204839999999998,80.45,1678.0
389,The Illusionists - Witness the Impossible,8157068.0,10604170.0,45,9,2014-11-30,104.545,0.879,175.0,1591.6666666666667
390,Allegiance,8128764.4399999995,16416636.0,103,37,2015-10-11,75.86999999999999,0.7259277777777778,223.0,1057.0
391,Sly Fox,8121077.0,15847140.0,173,22,2004-03-14,57.15640000000001,0.6902240000000001,105.65,1058.0
392,Jane Eyre,8083185.0,18238658.0,209,36,2000-11-12,47.7616129032258,0.6768193548387098,87.93548387096774,1022.0
393,The Capeman,8038402.0,12444292.0,68,59,1997-12-07,53.05882352941176,0.7608588235294116,71.47058823529412,1589.0
394,The Importance of Being Earnest,8012925.0,18588015.0,189,30,2010-12-19,64.5157142857143,0.75625,,740.0
395,Jerusalem,8004618.0,18036580.0,141,21,2011-04-03,67.33,0.7360047619047618,225.0,997.9047619047619
396,Once Upon a Mattress,7991729.0,0.0,188,35,1996-11-24,45.41107142857144,0.6861607142857142,75.0,1143.0
397,The Little Foxes,7973016.8,11841381.0,144,49,1997-04-06,62.540400000000005,0.8555480000000003,50.0,848.44
398,"The Goat, or Who Is Sylvia?",7932478.0,16749454.0,309,23,2002-02-17,44.061627906976746,0.6795744186046512,76.25,804.0
399,Dirty Blonde,7925422.0,13208325.0,352,20,2000-04-16,47.6259574468085,0.7458744680851064,62.4468085106383,589.0
400,Bengal Tiger at the Baghdad Zoo,7889821.0,20622020.0,108,23,2011-03-13,81.57411764705884,0.5598000000000001,300.0,1356.0
401,Finian's Rainbow,7888826.0,17834339.0,92,22,2009-10-11,59.63733333333334,0.6864133333333334,222.53333333333333,1701.0
402,It Shoulda Been You,7881052.0,20338166.0,135,31,2015-03-22,64.42666666666666,0.7344904761904761,197.0,1007.047619047619
403,Sweet Smell of Success,7860322.0,14276674.0,109,18,2002-02-24,66.48941176470588,0.6649823529411765,95.17647058823529,1422.0
404,Blackbird,7855670.52,16143108.0,108,37,2016-02-07,73.9605263157895,0.7352052631578949,248.0,1014.9473684210526
405,The Cripple of Inishmaan,7845617.0,13450285.0,105,9,2014-04-13,83.4,0.7814333333333334,248.0,1073.0
406,Penn & Teller On Broadway,7820655.0,10339680.0,41,7,2015-07-12,122.08333333333333,0.8232166666666667,247.0,1634.0
407,An Ideal Husband,7755341.0,2039185.0,307,7,1996-04-28,35.03525,0.6420649999999999,55.0,1096.0
408,A Few Good Men,7729208.0,0.0,497,15,1989-11-05,23.665692307692307,0.6400784615384616,,997.0
409,The Frogs,7691480.0,11809920.0,92,34,2004-06-27,65.726875,0.8923999999999999,93.75,1042.3125
410,Jake's Women,7675249.0,0.0,245,14,1992-03-15,30.135757575757573,0.7267696969696972,,1366.0
411,The Waverly Gallery,7668657.07,13498619.0,109,32,2018-09-30,77.4738888888889,0.8928055555555555,273.0,787.0
412,Honeymoon in Vegas,7609536.0,22651638.0,93,66,2014-11-23,65.77350000000001,0.6394650000000001,223.0,1160.0
413,Prelude to a Kiss,7606123.0,4105416.0,501,31,1990-04-29,32.6944776119403,0.751855223880597,86.25,582.8955223880597
414,Faith Healer,7583448.0,8958201.0,117,19,2006-04-23,76.21529411764706,0.936064705882353,251.25,780.0
415,"Caroline, or Change",7527718.0,14949630.0,136,22,2004-04-18,62.30550000000001,0.720985,149.0,1057.8
416,The Gin Game,7524236.83,13893308.0,229,42,1997-04-06,49.63194444444444,0.6374944444444446,125.0,864.2777777777778
417,Bright Star,7474492.000000001,15880152.0,109,30,2016-02-28,66.97444444444444,0.7664999999999998,248.0,1046.0
418,Social Security,7412113.0,0.0,388,26,1986-03-30,26.051923076923078,0.6274,,1086.0384615384614
419,High Society,7317557.0,10252244.0,144,27,1998-04-05,43.35363636363636,0.6014727272727272,60.0,1635.0
420,The Vertical Hour,7308875.0,11748283.0,117,23,2006-11-12,69.43277777777777,0.758127777777778,206.80555555555554,992.8333333333334
421,A Behanding in Spokane,7304015.0,15028570.0,108,20,2010-02-21,71.84375,0.7453000000000001,200.0,1071.0
422,The Year of Magical Thinking,7293267.0,10828184.0,144,23,2007-03-11,70.46625,0.7740874999999999,251.25,782.0
423,Derren Brown: Secret,7258069.34,14058356.0,113,10,2019-09-08,81.925,0.7062777777777778,297.0,1017.7777777777778
424,On a Clear Day You Can See Forever,7253179.0,14823145.0,57,29,2011-11-13,83.49500000000002,0.7659416666666669,295.25,1367.0
425,A Night With Janis Joplin,7234546.0,13614092.0,140,22,2013-09-22,80.34428571428572,0.7349904761904762,197.14285714285714,767.0
426,Death and the Maiden,7232393.0,0.0,159,33,1992-02-23,37.964166666666664,0.9223999999999998,,1074.0
427,This Is Our Youth,7229324.0,15439488.0,133,26,2014-08-24,64.8925,0.6662600000000002,223.0,1061.0
428,The Seagull,7221250.0,9508660.0,143,33,1992-11-22,56.11272727272726,0.7273045454545454,118.28571428571429,932.8181818181819
429,Head Over Heels,7107980.699999999,24780835.6,188,37,2018-06-24,60.540689655172415,0.5737103448275861,258.0,960.4137931034483
430,Democracy,7091677.0,15085656.0,173,17,2004-11-07,55.785416666666684,0.6282291666666666,95.0,1049.875
431,Buddy,7085959.0,0.0,225,15,1990-10-28,34.74033333333333,0.58764,,1463.0
432,Fully Committed,7068655.139999999,14194504.0,112,28,2016-04-03,75.92888888888889,0.7296611111111111,250.0,914.0
433,Gigi,7028015.0,17696340.0,86,20,2015-03-22,72.80357142857143,0.6706571428571427,198.0,1378.4285714285713
434,Swan Lake,7027858.0,10498346.0,124,11,1998-09-27,49.93277777777778,0.8020944444444443,75.0,1316.0
435,Dame Edna: Back with a Vengeance,7021853.0,13673374.0,163,17,2004-11-07,62.837307692307675,0.6130538461538463,86.25,999.0
436,Indiscretions,6989870.0,453701.0,220,28,1995-04-09,37.96193548387097,0.6796387096774195,60.0,1085.0
437,Hedda Gabler,6908544.0,14848135.0,224,75,1994-06-12,40.117894736842096,0.7124263157894738,87.90517241379311,836.9473684210526
438,Waiting for Godot,6908255.0,11091469.0,84,32,2009-04-05,61.51266666666667,0.9532800000000001,117.05555555555556,1004.0
439,The Weir,6874875.0,14067147.0,277,10,1999-03-28,38.1477777777778,0.6620166666666667,60.0,947.0
440,1984,6859820.120000001,15831077.0,125,38,2017-05-21,61.16190476190476,0.7138857142857142,249.0,970.0
441,End of the Rainbow,6856068.0,17851179.0,160,16,2012-03-25,69.36636363636366,0.5686136363636364,198.0,989.8181818181819
